feature,importance,mean_signed_shap
Motif_5_cycles,0.01951835,0.0039936756
Centrality_closeness_max,0.019220263,-6.366616e-05
Clustering_q90,0.01900115,-0.0022381074
Motif_induced5_g_9_5_per_Cn5,0.017670026,-0.00034410335
Adjacency_moment_2_over_avgdeg,0.017666,0.0007144393
Motif_induced5_g_5_5_per_Cn5,0.016822243,0.0011534882
Adjacency_moment_4_over_avgdeg4,0.016738234,0.003793175
Motif_induced_g_3_4,0.016402794,-0.00312271
Motif_induced5_g_2_5_per_Cn5,0.015944123,-0.0010084956
Spectral_laplacian_heat_trace_t0.1_per_node,0.015598069,0.006791593
Motif_wedges,0.014956152,-0.003123364
Centrality_closeness_mean_norm,0.014216989,-0.0009926903
Motif_induced_g_4_4_per_Cn4,0.014019668,-0.004044944
Spectral_lap_eig_8,0.013790069,-0.0025496073
Motif_induced5_g_18_5,0.013543296,-0.0026069223
Basic_degree_skew,0.013452387,0.00028238786
Motif_induced5_g_1_5,0.013404472,0.00069401966
Motif_induced5_g_4_5,0.013273859,0.0005985667
Adjacency_estrada_per_node,0.012596892,-0.0018362512
Motif_5_cycles_per_Cn5,0.011968774,-0.00029173895
Spectral_adjacency_energy,0.011342888,0.0016752601
Adjacency_moment_4,0.010920086,-0.00013191639
Symmetry_aut_size_log_over_log_nfact,0.010759965,0.00031217717
Motif_induced_g_3_4_per_Cn4,0.010614383,-0.0016880999
Symmetry_num_orbits_per_node,0.010549041,-8.766528e-05
Adjacency_moment_3_over_avgdeg3,0.010540879,0.0016005319
Motif_induced5_g_6_5,0.010463641,-0.0012235664
Centrality_closeness_max_norm,0.008826149,-8.7236425e-05
Motif_induced_g_2_4,0.008784697,-0.0020111739
Motif_induced5_g_16_5_per_Cn5,0.007643731,0.0027173536
Motif_induced5_g_7_5,0.007588577,0.0012418798
Motif_induced5_g_11_5,0.0074592317,-0.00025571807
Motif_induced5_g_15_5,0.0073874663,0.00032528501
Motif_induced5_g_3_5,0.006054707,0.002072064
Spectral_adjacency_moment_4,0.0055672885,0.0003037967
Motif_induced5_g_18_5_per_Cn5,0.0054278285,-0.00064860366
Motif_induced5_g_8_5,0.0051194876,-0.00015438277
Motif_5_cycles_per_Kn,0.004952745,0.00043706375
Motif_wedges_per_max,0.004906741,-0.00050988555
log_Adjacency_estrada_per_node,0.0048130522,-8.429809e-05
Motif_induced_g_2_4_per_Cn4,0.0046238494,-0.0010915151
Motif_induced5_g_1_5_per_Cn5,0.0045704413,0.000659368
Motif_4_cycles_per_Cn4,0.004316076,-0.00158983
Adjacency_moment_2,0.004226941,0.000739653
Symmetry_automorphism_group_order,0.0039979694,0.00024004736
Motif_induced5_g_6_5_per_Cn5,0.0037652596,-0.00037249073
Motif_induced5_g_10_5,0.0037189503,9.1968155e-05
Connectivity_avg_shortest_path_length,0.0031147043,0.00078877684
Motif_induced5_g_7_5_per_Cn5,0.003027409,0.00022853538
Motif_induced5_g_4_5_per_Cn5,0.0030139282,0.0001503778
Connectivity_radius,0.0030032094,-6.708379e-05
Motif_induced5_g_15_5_per_Cn5,0.0029896288,-5.5233624e-05
Centrality_betweenness_mean,0.0029704007,-0.0007620735
Comm_count,0.002883673,-0.00060501706
Motif_induced5_g_11_5_per_Cn5,0.0026283343,-1.6376955e-05
Spectral_laplacian_skew,0.002590042,0.00077175384
Eff_diameter_p90,0.0023178146,0.0007897358
Motif_induced5_g_8_5_per_Cn5,0.0022493498,0.00011566354
Basic_degree_entropy,0.002066962,0.000617372
Motif_induced5_g_10_5_per_Cn5,0.0019985451,0.00015661973
Motif_induced5_g_3_5_per_Cn5,0.0019305338,0.0005608481
Spectral_adjacency_estrada_index,0.0019196102,-0.00016136272
Adjacency_moment_3,0.0016025275,-3.5072342e-05
Connectivity_wiener_index,0.0015370293,0.00089301524
Planarity_face_size_max,0.0012843151,0.0004717493
Connectivity_radius_norm,0.0012029309,-0.0007009096
Basic_degree_std,0.0011393336,1.4390586e-06
Degree_gini,0.0009263483,-0.00012239884
Basic_degree_entropy_norm,0.0008884751,0.0004099244
Spectral_laplacian_std,0.0007416529,0.00019934401
Basic_avg_degree,0.00066794996,5.35159e-05
Basic_avg_degree_norm,0.00060559466,9.671963e-05
Motif_triangle_edge_incidence_mean,0.00045639626,0.00018430626
Basic_max_degree,0.0002516678,6.2442805e-06
TDA_H1_count,0.00018116951,1.4458454e-06
Symmetry_orbit_size_max_per_node,3.5576653e-05,3.7264554e-06
Symmetry_orbit_size_max,1.1199129e-05,-2.9732541e-06
Motif_triangle_edge_incidence_q90,0.0,0.0
Motif_triangles,0.0,0.0
Motif_square_clustering_proxy,0.0,0.0
Motif_triangles_per_Cn3,0.0,0.0
Ecc_q90,0.0,0.0
Motif_triangle_edge_incidence_median,0.0,0.0
Robust_bridge_count_per_edge,0.0,0.0
Connectivity_num_components_per_node,0.0,0.0
Connectivity_num_components,0.0,0.0
Connectivity_is_connected,0.0,0.0
Core_max_core_index,0.0,0.0
Core_core_index_mean,0.0,0.0
Connectivity_diameter_norm,0.0,0.0
Connectivity_diameter,0.0,0.0
Clustering_frac_zero,0.0,0.0
Basic_density,0.0,0.0
Basic_num_nodes,0.0,0.0
Basic_min_degree,0.0,0.0
Basic_edge_to_node_ratio,0.0,0.0
Clustering_frac_one,0.0,0.0
Basic_num_edges,0.0,0.0
Motif_4_cliques,0.0,0.0
Motif_4_cliques_per_Cn4,0.0,0.0
Planarity_face_size_mean,0.0,0.0
Planarity_face_size_mean_norm,0.0,0.0
Planarity_num_faces,0.0,0.0
Planarity_num_faces_over_upperbound,0.0,0.0
Robust_articulation_points,0.0,0.0
Robust_articulation_points_per_node,0.0,0.0
Robust_bridge_count,0.0,0.0
Motif_5_cliques_per_Cn5,0.0,0.0
TDA_H1_mean_birth_over_diam,0.0,0.0
Motif_5_cliques,0.0,0.0
Wiener_mean_distance,0.0,0.0
TDA_H1_total_persistence_over_diam,0.0,0.0
TDA_H1_persistence_entropy,0.0,0.0
TDA_H1_total_persistence,0.0,0.0
TDA_H1_mean_persistence,0.0,0.0
TDA_H1_mean_persistence_over_diam,0.0,0.0
TDA_H0_max_persistence,0.0,0.0
TDA_H0_mean_birth_over_diam,0.0,0.0
TDA_H0_total_persistence,0.0,0.0
TDA_H0_persistence_entropy,0.0,0.0
TDA_H0_mean_persistence,0.0,0.0
TDA_H0_mean_persistence_over_diam,0.0,0.0
TDA_H0_mean_death_over_diam,0.0,0.0
TDA_H0_mean_death,0.0,0.0
TDA_H0_count,0.0,0.0
TDA_H0_count_per_node,0.0,0.0
TDA_H0_mean_birth,0.0,0.0
TDA_H0_max_persistence_over_diam,0.0,0.0
TDA_Betti1_at_q75_per_node,0.0,0.0
TDA_Betti1_at_q50,0.0,0.0
TDA_Betti1_at_q50_per_node,0.0,0.0
TDA_Betti1_at_q75,0.0,0.0
TDA_Betti0_at_q50,0.0,0.0
TDA_Betti0_at_q25_per_node,0.0,0.0
TDA_Betti0_at_q25,0.0,0.0
TDA_Betti1_at_q25_per_node,0.0,0.0
TDA_Betti1_at_q25,0.0,0.0
TDA_Betti0_at_q75_per_node,0.0,0.0
TDA_Betti0_at_q75,0.0,0.0
TDA_Betti0_at_q50_per_node,0.0,0.0
Spectral_laplacian_mean,0.0,0.0
TDA_H1_mean_birth,0.0,0.0
TDA_H1_mean_death_over_diam,0.0,0.0
TDA_H1_mean_death,0.0,0.0
TDA_H1_max_persistence_over_diam,0.0,0.0
TDA_H1_max_persistence,0.0,0.0
TDA_H0_total_persistence_over_diam,0.0,0.0
TDA_H1_count_per_node,0.0,0.0
Motif_induced5_g_20_5,0.0,0.0
Motif_induced5_g_20_5_per_Cn5,0.0,0.0
Motif_induced5_g_17_5,0.0,0.0
Motif_induced5_g_17_5_per_Cn5,0.0,0.0
Motif_induced5_g_13_5,0.0,0.0
Motif_induced5_g_13_5_per_Cn5,0.0,0.0
Motif_induced5_g_14_5,0.0,0.0
Motif_induced5_g_14_5_per_Cn5,0.0,0.0
Motif_induced5_g_0_5_per_Cn5,0.0,0.0
Motif_induced5_g_0_5,0.0,0.0
Motif_induced5_g_12_5_per_Cn5,0.0,0.0
Motif_induced5_g_12_5,0.0,0.0
Motif_induced_g_6_4_per_Cn4,0.0,0.0
Motif_induced_g_6_4,0.0,0.0
Spectral_adjacency_moment_3,0.0,0.0
Spectral_adjacency_moment_2,0.0,0.0
