Motif_4_cliques,Motif_4_cliques_per_Cn4,Motif_4_cycles,Motif_4_cycles_per_Cn4,Motif_induced_connected_per_4set,Motif_square_clustering_proxy,Motif_triangle_edge_frac_ge2,Motif_triangle_edge_frac_zero,Motif_triangle_edge_incidence_mean,Motif_triangle_edge_incidence_median,Motif_triangle_edge_incidence_q90,Motif_triangle_edge_incidence_std,Motif_triangles,Motif_triangles_per_Cn3,Motif_wedges,Motif_wedges_per_max,Spectral_lap_eig_0,Spectral_lap_eig_1,Spectral_lap_eig_2,Spectral_lap_eig_3,Spectral_lap_eig_4,Spectral_lap_eig_5,Spectral_lap_eig_6,Spectral_lap_eig_7,Spectral_lap_eig_8,Spectral_lap_eig_9,Motif_5_cliques,Motif_5_cliques_per_Cn5,Motif_5_cycles,Motif_5_cycles_per_Cn5,Motif_5_cycles_per_Kn,Motif_induced5_g_0_5,Motif_induced5_g_0_5_per_Cn5,Motif_induced5_g_10_5,Motif_induced5_g_10_5_per_Cn5,Motif_induced5_g_11_5,Motif_induced5_g_11_5_per_Cn5,Motif_induced5_g_12_5,Motif_induced5_g_12_5_per_Cn5,Motif_induced5_g_13_5,Motif_induced5_g_13_5_per_Cn5,Motif_induced5_g_14_5,Motif_induced5_g_14_5_per_Cn5,Motif_induced5_g_15_5,Motif_induced5_g_15_5_per_Cn5,Motif_induced5_g_16_5,Motif_induced5_g_16_5_per_Cn5,Motif_induced5_g_17_5,Motif_induced5_g_17_5_per_Cn5,Motif_induced5_g_18_5,Motif_induced5_g_18_5_per_Cn5,Motif_induced5_g_1_5,Motif_induced5_g_1_5_per_Cn5,Motif_induced5_g_20_5,Motif_induced5_g_20_5_per_Cn5,Motif_induced5_g_2_5,Motif_induced5_g_2_5_per_Cn5,Motif_induced5_g_3_5,Motif_induced5_g_3_5_per_Cn5,Motif_induced5_g_4_5,Motif_induced5_g_4_5_per_Cn5,Motif_induced5_g_5_5,Motif_induced5_g_5_5_per_Cn5,Motif_induced5_g_6_5,Motif_induced5_g_6_5_per_Cn5,Motif_induced5_g_7_5,Motif_induced5_g_7_5_per_Cn5,Motif_induced5_g_8_5,Motif_induced5_g_8_5_per_Cn5,Motif_induced5_g_9_5,Motif_induced5_g_9_5_per_Cn5,Motif_induced_connected_per_5set,Motif_induced_g_1_4,Motif_induced_g_1_4_per_Cn4,Motif_induced_g_2_4,Motif_induced_g_2_4_per_Cn4,Motif_induced_g_3_4,Motif_induced_g_3_4_per_Cn4,Motif_induced_g_4_4,Motif_induced_g_4_4_per_Cn4,Motif_induced_g_5_4,Motif_induced_g_5_4_per_Cn4,Motif_induced_g_6_4,Motif_induced_g_6_4_per_Cn4,sample_index
0.0,0.0,-0.06418379,-0.012778356,-0.030762747,0.0,0.016516075,0.030435663,0.0,0.006744583,0.0,0.025602592,0.00064491155,0.0020840624,-0.0027695019,-0.003129668,0.02330466,0.24992998,0.20836698,0.017710358,-0.017750887,0.10519166,-0.051164333,-0.023613764,0.007059318,-0.0033171622,0.0,0.0,-0.023018874,-0.0009812162,-0.011114479,0.0,0.0,-0.002198386,0.0,-0.004245223,-0.00094477343,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022769289,0.0032831354,0.0039733546,0.0,0.0,0.0,-0.010394514,-0.016223388,0.16297983,0.04546226,0.0,0.0,0.027214626,0.024475541,-0.01453496,-0.0016964306,0.003695935,0.0014647383,0.0045805667,0.00193078,0.008687068,-0.00062488345,-0.0022835082,0.0,0.013536419,0.0068495413,0.08049049,0.023116574,0.0018198047,0.1285432,0.007933984,-0.0028938833,-0.0078720115,0.0020431678,0.014371128,-0.067391105,-0.0009123456,0.0,0.0,0.0,0.0,10
0.0,0.0,-0.019977422,0.038076628,-0.016558746,0.0,0.00991773,0.025435457,0.0,0.006744583,0.0,0.024371171,0.0002311606,0.0020840624,-0.0021836194,-0.002805527,0.00607024,0.21426585,0.28235853,0.037169535,-0.007749523,-0.11361563,-0.0404407,-0.024303868,0.007938284,-0.030859292,0.0,0.0,-0.008420082,-0.00063145906,-0.004702187,0.0,0.0,0.0015004129,0.0,0.025495155,0.02450865,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040961215,-0.0012783383,0.0031861088,0.0,0.0,0.0,0.005529941,0.0050059147,0.17348468,0.03737633,0.0,0.0,-0.0042366576,0.041355293,-0.0104904985,-0.0011863413,0.034599245,0.0014647383,-0.013369928,-0.0008630606,0.008687068,-0.00034523552,-0.002120045,0.0,0.011605078,0.005128553,0.0034973295,-0.0017740018,0.0046517104,0.10817001,0.004074756,0.014345542,-0.004139384,-0.003575288,-0.006530745,-0.10618582,-0.06010395,0.0,0.0,0.0,0.0,11
0.0,0.0,0.05737985,0.0077934144,-0.00034293343,0.0,-0.003908738,0.032125045,0.0,-0.003649579,0.0,0.023015471,0.00064491155,0.0020840624,-0.0011376685,-0.0073661236,0.0069798464,0.25853032,0.20871098,-0.0120070325,-0.013664523,0.13124135,-0.047525253,0.0068798205,0.005542206,-0.008274961,0.0,0.0,0.004899595,-0.0009331921,0.00072295486,0.0,0.0,-0.0013301646,0.0,0.0076549924,-0.0008106991,0.0,0.0,0.0,0.0,0.0,0.0,-0.030612849,-0.013921735,0.0039733546,0.0,0.0,0.0,-0.010394514,-0.009225959,0.16268303,0.045190837,0.0,0.0,0.028557,0.02628201,-0.014493655,-0.0016831036,0.0017072178,0.0014647383,0.0038062201,-0.0033645676,-0.024521425,0.009247688,-0.0047176844,0.0,0.012723673,0.00689315,-0.0005563778,-0.0031416984,0.0103822965,0.12450549,0.0086398795,-0.0063550086,0.0024608723,0.00878462,0.0019163429,-0.08540283,-0.0060806475,0.0,0.0,0.0,0.0,12
0.0,0.0,0.061613612,0.0024522024,0.036117505,0.0,-0.010862058,0.02904194,0.0,-0.0013214443,0.0,0.019122072,0.0002226455,0.0020840624,0.011857338,0.015100205,0.016623856,0.5850617,0.15322407,0.023561725,-0.009449808,0.13767116,0.087373056,0.030385846,0.0036165372,0.010357146,0.0,0.0,0.00878426,0.0013678302,0.00074032816,0.0,0.0,0.0008326779,0.0,-0.0019390717,-0.0017738848,0.0,0.0,0.0,0.0,0.0,0.0,-0.011471452,0.0019415955,0.0016086088,0.0,0.0,0.0,0.005529941,0.00422299,-0.017792558,0.0020095552,0.0,0.0,-0.011615349,-0.048926152,0.027362673,0.004347033,0.004350754,0.00062024896,0.013844603,0.004164183,0.008720674,-0.00030410176,-0.0018981609,0.0,-0.0951723,-0.04645199,0.010569227,-0.0010908449,0.010957808,0.11865873,0.005763377,0.002199774,0.0047814036,0.0036651818,0.007605613,0.20533901,0.10979672,0.0,0.0,0.0,0.0,13
0.0,0.0,-0.117920496,-0.023696885,0.006706844,0.0,0.0012547802,0.021419138,0.0,-0.0013214443,0.0,0.023122257,0.0002311606,0.0008230545,-0.0017135539,-0.0031515073,-0.06471465,0.4899456,0.09979374,-0.039414667,-0.018509863,0.078637056,-0.062598914,0.025390739,0.0005647537,0.0031110798,0.0,0.0,0.0022313306,-0.0015878789,0.0017231007,0.0,0.0,0.007134474,0.0,-0.0073586055,-0.0032691502,0.0,0.0,0.0,0.0,0.0,0.0,0.018680204,-0.0083892485,0.0033682797,0.0,0.0,0.0,0.0022064869,0.00422299,-0.022063535,0.0006068452,0.0,0.0,0.018310262,0.02080365,-0.01724417,-0.001898137,6.0838298e-05,0.0014647383,-0.016203333,-0.008679614,0.0048610945,-0.0005440735,0.027499514,0.0,0.01316115,0.0068495413,-0.0041544344,-0.0020447907,0.007798504,-0.2209959,-0.016384333,-0.006380934,0.0043738475,-0.017690023,-0.011714354,-0.0025138923,-0.01125948,0.0,0.0,0.0,0.0,14
0.0,0.0,0.0032744347,0.046896208,-0.027570257,0.0,0.011535849,-0.08424709,0.0,0.006744583,0.0,-0.038671263,-0.0021379786,-0.010317366,-0.004771318,-0.005923078,-0.041822236,-0.27732548,0.25430462,0.023100104,-0.012273793,-0.15153207,-0.031977277,-0.026689384,-0.015591736,0.004303379,0.0,0.0,-0.012774673,-0.0009812162,-0.004702187,0.0,0.0,-0.02374625,0.0,-0.0050057922,-0.0024844762,0.0,0.0,0.0,0.0,0.0,0.0,-0.032948278,-0.033157855,0.0016587841,0.0,0.0,0.0,0.0022976492,0.0035276243,-0.06853292,-0.015002392,0.0,0.0,0.013116935,0.00908405,-0.012532268,-0.0009825123,0.03686068,0.00062321906,0.002781677,-0.0032100417,-0.02247234,0.0018963829,-0.0042919815,0.0,0.006133923,0.0023082984,0.000859541,-0.004401868,0.0038698558,0.09366437,0.0028351056,-0.01355724,-0.006286628,-0.0007698932,0.0068599163,-0.13717422,-0.067228906,0.0,0.0,0.0,0.0,15
0.0,0.0,-0.06265246,-0.020572573,0.0061115227,0.0,0.00991773,0.028381953,0.0,0.0024420873,0.0,0.024823496,0.00064491155,0.0020840624,-0.0002506825,-0.0056020627,0.003994151,0.39086917,0.3120151,0.03771625,-0.016306514,-0.16431953,-0.037645243,0.0042281314,-0.00035663252,-0.022925965,0.0,0.0,-0.007783709,-0.0008646546,0.00044385117,0.0,0.0,0.015127593,0.0,0.00082315935,-0.0022732988,0.0,0.0,0.0,0.0,0.0,0.0,-0.018392704,-0.02486869,0.0039733546,0.0,0.0,0.0,0.002316341,0.0027980534,-0.034252677,-0.02242958,0.0,0.0,0.024745136,0.026155615,-0.010803443,-0.0012999917,-0.003114502,0.0014647383,-0.07514216,0.0030295243,0.0073233875,-0.00021826876,-0.0045653535,0.0,0.012970634,0.005128553,-0.016251814,-0.0027895796,-0.0035835062,0.110522166,0.0046783104,-0.004677213,0.0016380944,-0.01798193,-0.0061947964,-0.056427613,-0.0022196614,0.0,0.0,0.0,0.0,16
0.0,0.0,0.06580114,-0.002728457,0.047710177,0.0,-0.010186966,0.022907319,0.0,-0.0013214443,0.0,0.01825005,0.00018789092,0.00066022447,0.011857338,0.0353484,-0.01968862,0.43706602,-0.028082848,-0.010104755,0.0031248813,0.12489468,-0.055292677,0.06283545,0.00065036287,0.0070212106,0.0,0.0,0.007118942,0.00451578,0.0017231007,0.0,0.0,-0.024899552,0.0,-0.0019272348,-0.0025242527,0.0,0.0,0.0,0.0,0.0,0.0,0.030915543,0.03425971,-0.019976407,0.0,0.0,0.0,-0.010394514,-0.008419123,-0.018248172,-0.0007964917,0.0,0.0,-0.072178416,-0.04278461,0.039537035,0.00864595,0.002588964,0.00062321906,0.011062418,5.4116827e-05,0.005200759,-0.00015941287,-0.002355915,0.0,0.011995901,0.0059907446,0.00747547,-0.0016427516,0.007025182,0.100005165,0.0072120456,0.0005203692,0.0041923057,0.012046406,0.0019763908,0.29067695,0.14924487,0.0,0.0,0.0,0.0,17
0.0,0.0,-0.07561728,-0.0076422757,0.0052855904,0.0,0.016516075,0.030928146,0.0,0.006744583,0.0,0.02501537,0.00064491155,0.0020840624,-0.001933625,-0.003129668,0.09899649,-0.5573073,0.22401063,-0.0061037904,0.100525476,-0.14719585,-0.04124962,-0.011349728,0.004652521,0.0033083924,0.0,0.0,-0.0031927025,-0.0009812162,0.0017231007,0.0,0.0,-0.003436361,0.0,-0.0032941096,-0.0033116462,0.0,0.0,0.0,0.0,0.0,0.0,-0.010562237,-0.025398344,0.002097901,0.0,0.0,0.0,-0.010394514,-0.012920457,-0.058856864,-0.008989287,0.0,0.0,0.027661735,0.022810105,0.06660362,0.004640871,-0.0060836757,0.00055208866,-0.0007587137,-0.00252927,0.0069211572,-0.00032691893,-0.0017689163,0.0,0.008138407,0.0036446003,0.09558805,0.026457366,-0.011486243,0.10010324,0.004823344,-0.0048686946,0.00034172263,0.014918022,-0.005280037,-0.061740633,-0.0057155867,0.0,0.0,0.0,0.0,18
0.0,0.0,0.06299673,0.009160392,0.0012429566,0.0,-0.0016087168,0.033356216,0.0,-0.0013214443,0.0,0.022468086,0.00064491155,0.0020840624,-0.0011376685,-0.0073661236,0.016817952,0.37630585,0.22953989,0.018187756,0.045251757,0.12137319,-0.05209716,0.007105732,0.009582535,0.0028950847,0.0,0.0,0.009536446,0.0024594641,0.0017231007,0.0,0.0,0.007134474,0.0,0.0029052151,-0.0038954557,0.0,0.0,0.0,0.0,0.0,0.0,0.029696807,0.034907416,0.0033289045,0.0,0.0,0.0,0.005529941,0.0035000336,-0.0218684,-0.000982878,0.0,0.0,-0.010177057,-0.05805875,0.05945046,0.004640871,-0.000969738,0.0014647383,0.012260736,-0.004987957,0.009021493,-0.00032691893,0.062136855,0.0,0.017091777,0.00724672,0.008554171,-0.0030574477,0.0102719795,0.12799968,0.0059166346,-0.00061691913,0.0043738475,0.0087645035,0.0019475897,0.052745674,0.047900114,0.0,0.0,0.0,0.0,19
0.0,0.0,0.07215031,0.005781227,0.035973586,0.0,-0.0046666376,0.014929094,0.0,-0.0013214443,0.0,0.012170057,0.00010760598,0.00066022447,0.011281452,0.0353484,-0.066931024,0.33578807,-0.25705144,-0.0055645965,-0.0021679203,0.107532375,0.09025164,-0.012796267,-0.011998571,0.005198114,0.0,0.0,0.0031602087,0.0020571703,0.00074032816,0.0,0.0,-6.306876e-05,0.0,-0.001701461,-0.002120281,0.0,0.0,0.0,0.0,0.0,0.0,0.022543227,0.030755365,-0.009940045,0.0,0.0,0.0,0.002316341,0.0014013713,-0.018406054,-0.001597079,0.0,0.0,-0.057122607,-0.029303234,0.033545364,0.0060241017,-0.00027339102,0.00062024896,0.016270686,0.00374504,0.0032048516,-0.00032995865,-0.0015090054,0.0,-0.06740281,-0.03927215,-0.05410958,-0.00081617007,-0.001059996,0.11365071,0.005679179,-0.00027831976,0.002127144,0.010962307,0.003971595,0.22660981,0.12487325,0.0,0.0,0.0,0.0,20
0.0,0.0,0.044098996,-0.011427344,0.00016572105,0.0,-0.016951645,0.014461917,0.0,-0.003649579,0.0,0.012972482,0.00018789092,0.0005981856,-0.0017135539,-0.0073661236,-0.015607676,0.12517835,-0.3911374,0.009246775,-0.018950285,0.0924254,-0.03144222,0.016173463,-0.016214924,0.0023200093,0.0,0.0,0.0033899348,0.0024609203,0.0017231007,0.0,0.0,0.006238727,0.0,-0.007117664,-0.003588703,0.0,0.0,0.0,0.0,0.0,0.0,0.020570938,0.044172306,-0.0246467,0.0,0.0,0.0,0.0022064869,0.0020545747,-0.035239212,-0.006515239,0.0,0.0,0.012306285,0.014661048,-0.018740157,-0.005644085,-0.0032570176,0.0014647383,0.017797519,0.0019067946,0.004632565,-0.001683537,-0.0027226629,0.0,0.010358303,0.006298383,-0.0030073237,-0.0030575907,0.0024377042,-0.2194017,-0.013838626,-0.012706042,0.0002203359,-0.0066314233,-0.00053327763,0.0019599134,0.028243743,0.0,0.0,0.0,0.0,21
