feature,importance,mean_signed_shap
Motif_induced_Diamond,0.06738558,-0.030676892
Spectral_adjacency_estrada_index,0.06549213,-0.01526317
Motif_induced_connected_per_4set,0.06489651,-0.013365158
Motif_induced5_g_4_5,0.06436156,0.0027864063
Motif_induced_P4_per_Cn4,0.06378866,0.004645055
Adjacency_energy_per_node,0.06206257,0.0018222744
NetLSD_q10,0.06089534,-0.0037794483
Cycle_num_cycles_len_5,0.060753807,-0.010598032
Motif_5_cycles,0.059709355,0.012752887
Motif_induced_g_5_4,0.059386995,-0.02713349
Planarity_face_size_max,0.059068054,-0.0014258313
Spectral_adjacency_energy,0.057959028,0.00086020195
Centrality_closeness_mean_norm,0.05785072,-0.004205257
Spectral_laplacian_heat_trace_t0.5,0.057470556,-0.0010526795
Motif_induced_connected_per_5set,0.05661981,0.0031361382
Motif_induced5_g_2_5,0.053480376,0.0026787904
Spectral_lap_eig_1,0.051704753,-0.00608592
Motif_induced5_g_5_5,0.05157114,-0.0032677758
Spectral_laplacian_skew,0.050578933,0.0014021456
Motif_induced5_g_1_5,0.049704492,-0.0024604022
Centrality_closeness_max,0.047280554,0.0013584717
Spectral_kirchhoff_index,0.047177516,0.007592278
Basic_degree_std,0.04576641,-0.00848884
Motif_induced5_g_15_5,0.044915576,0.0032778077
Motif_induced_g_1_4,0.044034652,-0.0041395794
Adjacency_moment_2_over_avgdeg,0.043063596,-0.0012643047
Spectral_laplacian_heat_trace_t5.0_per_node,0.0421449,-0.0013254152
Motif_induced5_g_9_5,0.04171788,0.00340218
Spectral_laplacian_heat_trace_t0.1,0.040222317,0.0055807373
Connectivity_radius_norm,0.039793655,-0.00016551436
Motif_induced5_g_16_5,0.03965568,0.0017065529
Motif_induced5_g_10_5,0.037208233,-0.00061201595
Motif_induced5_g_3_5,0.036976457,0.0042900085
Motif_induced5_g_7_5,0.036243886,0.0001499721
Motif_induced5_g_11_5,0.03381102,0.00079626695
Motif_induced_K1_3_per_Cn4,0.033749986,-0.003289948
Motif_induced_TailedTriangle_per_Cn4,0.033260424,0.004196763
Motif_induced_C4_per_Cn4,0.030629065,0.003081011
Motif_induced5_g_6_5,0.03005392,0.0017879385
Motif_induced5_g_8_5,0.029915564,0.0011711635
Motif_induced_g_5_4_per_Cn4,0.02979115,-0.008909595
Motif_triangle_edge_incidence_mean,0.029531939,-0.009627722
Adjacency_moment_4,0.029193738,-0.0040122853
Motif_triangle_edge_incidence_median,0.028388385,-0.007471009
Motif_induced_g_4_4,0.025590375,-0.0017277803
Basic_degree_entropy,0.02479772,-0.0041613365
Motif_induced5_g_4_5_per_Cn5,0.02402987,0.00015584905
Motif_4_cycles_per_Cn4,0.023802213,-0.011543783
Motif_induced_Diamond_per_Cn4,0.022905061,-0.00913672
log_Adjacency_estrada_per_node,0.022478791,-0.00641145
Symmetry_num_orbits,0.02234062,0.002092915
Spectral_adjacency_moment_4,0.021973807,-0.0053941254
Motif_induced5_g_5_5_per_Cn5,0.021582669,-0.0013431445
Motif_5_cycles_per_Cn5,0.021302987,0.006381004
Motif_induced5_g_2_5_per_Cn5,0.020017223,0.00048384606
Centrality_closeness_max_norm,0.020002425,-0.0040466203
Comm_size_max,0.019062325,-0.00024249968
Motif_induced5_g_15_5_per_Cn5,0.018770628,0.0010865243
Basic_max_degree,0.017649934,-0.0025624053
Motif_induced5_g_7_5_per_Cn5,0.01685478,-4.9157523e-05
Motif_induced_g_1_4_per_Cn4,0.016014753,-0.00031655427
Motif_induced5_g_1_5_per_Cn5,0.015775535,0.0006828555
NetLSD_q90,0.015053084,-0.0026871783
Motif_induced5_g_9_5_per_Cn5,0.014607031,0.00074074185
Spectral_laplacian_std,0.014596863,-0.0013670358
Eff_diameter_p90,0.014535309,-0.0036142117
Motif_induced_g_3_4,0.014534303,0.0011467632
Motif_induced5_g_11_5_per_Cn5,0.014517163,5.811625e-05
Connectivity_avg_shortest_path_length,0.014433617,-0.0034883758
Motif_induced5_g_18_5,0.01434852,-0.00051016157
Motif_induced5_g_16_5_per_Cn5,0.013553029,0.0003454535
Motif_induced5_g_3_5_per_Cn5,0.013003001,9.116578e-05
Motif_induced5_g_8_5_per_Cn5,0.012856617,0.0010259104
Basic_degree_entropy_norm,0.011736997,-0.0006268007
Motif_induced5_g_6_5_per_Cn5,0.011591464,1.7910434e-05
Motif_induced5_g_10_5_per_Cn5,0.011529314,-0.00037406592
Motif_induced_g_4_4_per_Cn4,0.011418002,0.0012563191
Comm_count,0.010990542,6.613539e-05
Spectral_laplacian_heat_trace_t0.1_per_node,0.010592022,0.0021088626
Motif_induced_g_2_4,0.0100183105,0.0008453409
Motif_5_cycles_per_Kn,0.008816718,-0.001501416
Motif_wedges,0.008046066,-0.0005449507
Symmetry_num_orbits_per_node,0.0073865615,5.2310486e-05
Motif_induced_g_2_4_per_Cn4,0.0072549246,7.5534874e-05
Motif_triangles,0.0059618135,0.0011866817
Connectivity_diameter,0.005301211,-0.000771303
Connectivity_wiener_index,0.005273714,-0.0016542046
Motif_induced_g_3_4_per_Cn4,0.00512423,0.00055878574
Symmetry_automorphism_group_order,0.0050871614,0.00045690933
Motif_induced5_g_18_5_per_Cn5,0.0048827673,-6.7881105e-05
Motif_wedges_per_max,0.0031926977,0.0006179995
Motif_induced5_g_0_5,0.0027291067,-8.695574e-05
Centrality_betweenness_mean,0.0019563464,9.9539175e-05
Ecc_q90,0.0016331443,0.00024337356
TDA_H1_count_per_node,0.0015778325,-0.0001333089
Basic_num_edges,0.0014982373,-2.273198e-05
Symmetry_orbit_size_max,0.0012436163,6.909788e-05
TDA_H1_count,0.0011133954,0.00028822265
Adjacency_moment_3,0.0010291163,-0.00022383904
Motif_induced5_g_0_5_per_Cn5,0.00095891836,-7.671662e-05
Connectivity_diameter_norm,0.0009545742,-0.00021811943
Symmetry_aut_size_log_over_log_nfact,0.0007022539,1.8846331e-05
Motif_induced5_g_12_5,0.0005016508,-0.00013476932
Symmetry_orbit_size_max_per_node,0.0004577002,1.2520477e-05
Basic_density,0.00040896793,1.4812307e-05
Motif_induced5_g_12_5_per_Cn5,0.00039576212,-0.00012064589
Wiener_mean_distance,0.00039275712,1.080646e-05
Basic_avg_degree,0.00020254216,-7.895006e-05
TDA_H1_total_persistence,0.00014030456,4.8767254e-07
TDA_Betti1_at_q25,0.00013447196,2.9255987e-05
Motif_triangles_per_Cn3,8.9703e-05,3.285625e-06
TDA_H1_persistence_entropy,7.347209e-05,3.4314846e-05
Spectral_adjacency_moment_3,4.739827e-05,-2.4665622e-05
Basic_min_degree,0.0,0.0
Clustering_frac_one,0.0,0.0
Robust_articulation_points,0.0,0.0
Core_core_index_mean,0.0,0.0
Spectral_laplacian_mean,0.0,0.0
Robust_bridge_count,0.0,0.0
Clustering_frac_zero,0.0,0.0
Basic_edge_to_node_ratio,0.0,0.0
Basic_num_nodes,0.0,0.0
TDA_H1_mean_birth,0.0,0.0
TDA_H1_max_persistence,0.0,0.0
TDA_H1_mean_persistence,0.0,0.0
TDA_H0_mean_birth,0.0,0.0
TDA_H0_mean_death,0.0,0.0
TDA_H0_mean_persistence,0.0,0.0
TDA_H0_max_persistence,0.0,0.0
TDA_H0_persistence_entropy,0.0,0.0
TDA_H0_count,0.0,0.0
Adjacency_moment_2,0.0,0.0
TDA_H0_total_persistence,0.0,0.0
Motif_induced_K4,0.0,0.0
Motif_triangle_edge_incidence_q90,0.0,0.0
Motif_square_clustering_proxy,0.0,0.0
Planarity_num_faces,0.0,0.0
Motif_4_cliques,0.0,0.0
Planarity_face_size_mean,0.0,0.0
Connectivity_is_connected,0.0,0.0
Connectivity_num_components,0.0,0.0
Core_max_core_index,0.0,0.0
TDA_Betti0_at_q75,0.0,0.0
TDA_Betti1_at_q50,0.0,0.0
TDA_Betti1_at_q75,0.0,0.0
Basic_avg_degree_norm,0.0,0.0
Motif_4_cliques_per_Cn4,0.0,0.0
TDA_H1_mean_death,0.0,0.0
TDA_Betti0_at_q50,0.0,0.0
TDA_Betti0_at_q25,0.0,0.0
Robust_bridge_count_per_edge,0.0,0.0
Robust_articulation_points_per_node,0.0,0.0
Motif_induced_K4_per_Cn4,0.0,0.0
Connectivity_num_components_per_node,0.0,0.0
Motif_5_cliques,0.0,0.0
TDA_Betti1_at_q75_per_node,0.0,0.0
TDA_Betti0_at_q75_per_node,0.0,0.0
TDA_Betti1_at_q50_per_node,0.0,0.0
TDA_Betti1_at_q25_per_node,0.0,0.0
TDA_Betti0_at_q50_per_node,0.0,0.0
TDA_Betti0_at_q25_per_node,0.0,0.0
TDA_H1_mean_death_over_diam,0.0,0.0
TDA_H1_total_persistence_over_diam,0.0,0.0
TDA_H1_mean_birth_over_diam,0.0,0.0
TDA_H1_max_persistence_over_diam,0.0,0.0
TDA_H1_mean_persistence_over_diam,0.0,0.0
TDA_H0_mean_birth_over_diam,0.0,0.0
TDA_H0_mean_death_over_diam,0.0,0.0
TDA_H0_mean_persistence_over_diam,0.0,0.0
TDA_H0_max_persistence_over_diam,0.0,0.0
Planarity_face_size_mean_norm,0.0,0.0
Planarity_num_faces_over_upperbound,0.0,0.0
TDA_H0_total_persistence_over_diam,0.0,0.0
TDA_H0_count_per_node,0.0,0.0
Motif_induced_g_6_4,0.0,0.0
Motif_induced5_g_13_5,0.0,0.0
Motif_induced5_g_14_5,0.0,0.0
Motif_induced5_g_17_5,0.0,0.0
Motif_induced5_g_20_5,0.0,0.0
Motif_induced_g_6_4_per_Cn4,0.0,0.0
Motif_5_cliques_per_Cn5,0.0,0.0
Motif_induced5_g_14_5_per_Cn5,0.0,0.0
Motif_induced5_g_20_5_per_Cn5,0.0,0.0
Motif_induced5_g_17_5_per_Cn5,0.0,0.0
Motif_induced5_g_13_5_per_Cn5,0.0,0.0
Spectral_adjacency_moment_2,0.0,0.0
