feature,importance,mean_signed_shap
Motif_induced5_g_11_5,0.020144146,-0.0028265635
Motif_induced5_g_3_5,0.018799739,-0.00337918
Motif_induced5_g_7_5,0.015566998,-0.001615025
Motif_induced_g_1_4_per_Cn4,0.011964306,-0.0026891343
Motif_5_cycles_per_Cn5,0.01189533,-0.0019084894
Centrality_closeness_max_norm,0.011213534,-0.004147211
Motif_induced_g_4_4_per_Cn4,0.010228718,-0.0013266508
Motif_induced_g_5_4_per_Cn4,0.00920693,-0.00089166395
Motif_induced5_g_2_5_per_Cn5,0.009135927,-0.00073366513
Motif_induced5_g_18_5,0.0080903815,-0.00080647785
Motif_induced5_g_5_5_per_Cn5,0.007986552,-0.0009179571
Motif_induced5_g_1_5_per_Cn5,0.0077002235,-0.000792074
Motif_induced5_g_0_5,0.0072884597,-0.0008865882
Motif_induced_g_2_4_per_Cn4,0.0072441134,-0.0008571476
Motif_induced5_g_16_5,0.00723889,-0.00039211396
Motif_induced5_g_4_5_per_Cn5,0.007199256,-0.0005090192
Motif_induced5_g_15_5_per_Cn5,0.006667082,-0.000554235
Motif_induced5_g_7_5_per_Cn5,0.006585624,-0.00041064367
Motif_induced5_g_3_5_per_Cn5,0.006194287,-0.00036029195
Motif_induced5_g_9_5_per_Cn5,0.006179299,-0.00045989288
Motif_induced5_g_11_5_per_Cn5,0.006005673,-0.00052028603
Motif_induced5_g_8_5_per_Cn5,0.005927412,-0.00055261125
Motif_induced5_g_6_5_per_Cn5,0.0055292253,-0.0004927116
Motif_induced_g_3_4_per_Cn4,0.0055003646,-0.0003624114
Motif_induced5_g_10_5_per_Cn5,0.0046189786,-0.00034206433
Motif_triangles_per_Cn3,0.0041649593,-0.0033310542
Motif_triangle_edge_incidence_median,0.0039890497,-0.0008058072
Motif_5_cycles_per_Kn,0.0021930144,-0.00040522852
Motif_induced5_g_18_5_per_Cn5,0.0021829878,-7.977701e-05
Motif_induced5_g_0_5_per_Cn5,0.0016521947,-5.5393786e-05
Motif_induced5_g_12_5,0.001605233,-0.00023706112
Motif_induced5_g_16_5_per_Cn5,0.0015518633,4.0780765e-06
Motif_induced5_g_14_5,0.00019108664,-2.0986081e-05
Motif_induced5_g_12_5_per_Cn5,0.00013077406,-9.017013e-06
Motif_induced5_g_14_5_per_Cn5,5.3331853e-05,-2.0117309e-06
Motif_induced_g_6_4,4.5849378e-05,-1.56027e-06
Motif_induced5_g_13_5,2.9697818e-05,-4.2471574e-06
Motif_induced5_g_17_5,2.9909265e-06,7.338055e-07
Motif_induced_g_6_4_per_Cn4,6.320823e-07,5.011985e-07
Motif_4_cliques,0.0,0.0
Motif_4_cliques_per_Cn4,0.0,0.0
Motif_5_cliques_per_Cn5,0.0,0.0
Motif_5_cliques,0.0,0.0
Motif_square_clustering_proxy,0.0,0.0
Motif_triangle_edge_incidence_q90,0.0,0.0
Motif_induced5_g_20_5,0.0,0.0
Motif_induced5_g_20_5_per_Cn5,0.0,0.0
Motif_induced5_g_13_5_per_Cn5,0.0,0.0
Motif_induced5_g_17_5_per_Cn5,0.0,0.0
