feature,importance,mean_signed_shap
Motif_induced5_g_8_5,0.052503742,-0.0049551623
Motif_4_cycles,0.052100074,0.029965809
NetLSD_q90,0.04588403,-0.016921889
Motif_induced5_g_11_5,0.043774296,0.004150025
Comm_size_gini,0.041640233,-0.0001483336
Adjacency_energy_per_node,0.038367085,0.004495268
Motif_induced5_g_7_5,0.037158143,-0.00081142416
Motif_induced_g_5_4,0.03615705,-0.006569847
Motif_induced5_g_15_5,0.03589557,-0.00058040244
Motif_induced5_g_18_5,0.03566826,-0.009330924
Basic_degree_entropy,0.03499333,0.0017604225
Clustering_q50,0.033860847,-0.0073377807
Spectral_kirchhoff_index,0.032234523,0.016705269
Motif_induced_g_1_4_per_Cn4,0.032137327,0.0013155006
Motif_induced5_g_3_5,0.028543873,-0.0065317247
Motif_induced_g_3_4_per_Cn4,0.026694937,0.008133143
Adjacency_estrada_per_node,0.025217794,-0.0064975373
Motif_induced5_g_16_5_per_Cn5,0.025041472,0.008970322
Centrality_closeness_mean_norm,0.02392497,-0.006024665
Planarity_face_size_max,0.023855241,0.006315266
Spectral_laplacian_heat_trace_t1.0_per_node,0.023021024,-0.0081136525
Comm_size_max,0.02013573,-0.00014627473
Spectral_laplacian_heat_trace_t0.1,0.019094603,0.008123893
Symmetry_aut_size_log_over_log_nfact,0.017409287,0.0013575093
Spectral_laplacian_std,0.013931571,-0.009202666
Centrality_closeness_max,0.012312617,-0.0029844055
Motif_wedges,0.011110667,-0.0011880164
Motif_induced5_g_8_5_per_Cn5,0.009851109,-0.0017837642
Spectral_laplacian_heat_trace_t5.0_per_node,0.009509918,0.00089322013
Motif_5_cycles_per_Cn5,0.009330389,-0.0037789315
Motif_induced5_g_7_5_per_Cn5,0.009272587,0.0006903874
Motif_induced5_g_1_5_per_Cn5,0.00915439,-0.0006374712
Spectral_lap_eig_1,0.009093814,-0.0009805537
Motif_induced5_g_2_5_per_Cn5,0.008940838,0.0008001114
Motif_induced5_g_5_5_per_Cn5,0.008936341,0.00016593687
Motif_induced5_g_6_5_per_Cn5,0.008732368,-0.0007331129
Symmetry_num_orbits_per_node,0.008459811,0.0006272826
Motif_induced5_g_4_5_per_Cn5,0.008297107,0.00025837283
Motif_induced5_g_9_5_per_Cn5,0.008077652,0.00050565455
Centrality_betweenness_mean,0.007904073,-0.003078376
Motif_induced5_g_11_5_per_Cn5,0.007424885,-0.0012192257
Motif_induced5_g_10_5_per_Cn5,0.0060633533,0.00022590814
Motif_induced_g_2_4_per_Cn4,0.005937019,0.0021360496
Adjacency_moment_3,0.005893152,-0.0033854733
Motif_triangle_edge_incidence_median,0.0058753365,-0.0019606506
Basic_max_degree,0.0056566093,-0.0031429643
Spectral_adjacency_moment_4,0.005012608,-0.0019045704
Motif_induced_g_4_4_per_Cn4,0.0046553854,0.00013762983
Motif_induced5_g_3_5_per_Cn5,0.00451861,0.0001560337
Connectivity_radius_norm,0.0040961,0.0012415383
Adjacency_moment_2,0.003950004,0.0012385177
Motif_4_cycles_per_Cn4,0.0034387219,0.002334103
Spectral_laplacian_heat_trace_t0.1_per_node,0.0032039382,0.002053341
Basic_degree_entropy_norm,0.002722629,-0.0008243606
Motif_induced5_g_15_5_per_Cn5,0.002713758,6.967299e-05
Comm_count,0.0023529439,0.001151036
Motif_induced5_g_18_5_per_Cn5,0.0017217335,-0.00083100545
Eff_diameter_p90,0.0015590289,-0.0008262357
Motif_induced5_g_0_5,0.00134082,-0.00025702734
Symmetry_automorphism_group_order,0.0007596458,1.5079627e-05
Spectral_spectral_gap,0.0007319879,-8.0196056e-05
Motif_triangle_edge_incidence_mean,0.00031179306,4.74404e-06
Motif_induced5_g_12_5,8.799712e-07,4.5776165e-08
Planarity_num_faces,0.0,0.0
Basic_num_nodes,0.0,0.0
Basic_avg_degree,0.0,0.0
Basic_avg_degree_norm,0.0,0.0
Planarity_num_faces_over_upperbound,0.0,0.0
Robust_articulation_points,0.0,0.0
Robust_articulation_points_per_node,0.0,0.0
Robust_bridge_count,0.0,0.0
Robust_bridge_count_per_edge,0.0,0.0
Motif_triangles,0.0,0.0
Motif_triangle_edge_incidence_q90,0.0,0.0
Motif_wedges_per_max,0.0,0.0
Motif_square_clustering_proxy,0.0,0.0
Motif_triangles_per_Cn3,0.0,0.0
Ecc_q90,0.0,0.0
Motif_4_cliques,0.0,0.0
Motif_4_cliques_per_Cn4,0.0,0.0
Connectivity_num_components_per_node,0.0,0.0
Connectivity_num_components,0.0,0.0
Core_max_core_index,0.0,0.0
Connectivity_wiener_index,0.0,0.0
Connectivity_avg_shortest_path_length,0.0,0.0
Connectivity_diameter,0.0,0.0
Connectivity_is_connected,0.0,0.0
Connectivity_diameter_norm,0.0,0.0
Core_core_index_mean,0.0,0.0
Basic_num_edges,0.0,0.0
Basic_min_degree,0.0,0.0
Basic_edge_to_node_ratio,0.0,0.0
Basic_density,0.0,0.0
Centrality_closeness_max_norm,0.0,0.0
Clustering_frac_one,0.0,0.0
Clustering_frac_zero,0.0,0.0
Planarity_face_size_mean,0.0,0.0
Planarity_face_size_mean_norm,0.0,0.0
Wiener_mean_distance,0.0,0.0
TDA_H1_total_persistence_over_diam,0.0,0.0
Motif_5_cliques_per_Cn5,0.0,0.0
Motif_5_cliques,0.0,0.0
TDA_H1_mean_persistence,0.0,0.0
TDA_H1_mean_persistence_over_diam,0.0,0.0
TDA_H1_mean_birth_over_diam,0.0,0.0
TDA_H1_mean_birth,0.0,0.0
TDA_H1_mean_death_over_diam,0.0,0.0
TDA_H1_mean_death,0.0,0.0
TDA_H1_persistence_entropy,0.0,0.0
TDA_H1_total_persistence,0.0,0.0
TDA_H1_count,0.0,0.0
TDA_H1_count_per_node,0.0,0.0
TDA_H0_mean_death,0.0,0.0
TDA_H0_mean_birth_over_diam,0.0,0.0
TDA_H0_total_persistence_over_diam,0.0,0.0
TDA_H0_total_persistence,0.0,0.0
TDA_H0_persistence_entropy,0.0,0.0
TDA_H0_mean_persistence_over_diam,0.0,0.0
TDA_H0_mean_persistence,0.0,0.0
TDA_H0_mean_death_over_diam,0.0,0.0
TDA_H0_max_persistence,0.0,0.0
TDA_H0_count_per_node,0.0,0.0
TDA_H0_mean_birth,0.0,0.0
TDA_H0_max_persistence_over_diam,0.0,0.0
TDA_H0_count,0.0,0.0
TDA_Betti1_at_q75_per_node,0.0,0.0
TDA_Betti1_at_q50_per_node,0.0,0.0
TDA_Betti1_at_q75,0.0,0.0
TDA_Betti0_at_q50,0.0,0.0
TDA_Betti0_at_q25_per_node,0.0,0.0
TDA_Betti1_at_q50,0.0,0.0
TDA_Betti1_at_q25_per_node,0.0,0.0
TDA_Betti1_at_q25,0.0,0.0
TDA_Betti0_at_q75_per_node,0.0,0.0
TDA_Betti0_at_q75,0.0,0.0
TDA_Betti0_at_q50_per_node,0.0,0.0
Symmetry_orbit_size_max,0.0,0.0
Spectral_laplacian_mean,0.0,0.0
TDA_Betti0_at_q25,0.0,0.0
Symmetry_orbit_size_max_per_node,0.0,0.0
TDA_H1_max_persistence_over_diam,0.0,0.0
TDA_H1_max_persistence,0.0,0.0
Motif_induced5_g_12_5_per_Cn5,0.0,0.0
Motif_5_cycles_per_Kn,0.0,0.0
Motif_induced5_g_20_5,0.0,0.0
Motif_induced5_g_20_5_per_Cn5,0.0,0.0
Motif_induced5_g_17_5,0.0,0.0
Motif_induced5_g_17_5_per_Cn5,0.0,0.0
Motif_induced5_g_13_5,0.0,0.0
Motif_induced5_g_13_5_per_Cn5,0.0,0.0
Motif_induced5_g_14_5,0.0,0.0
Motif_induced5_g_14_5_per_Cn5,0.0,0.0
Motif_induced5_g_0_5_per_Cn5,0.0,0.0
Motif_induced_g_6_4_per_Cn4,0.0,0.0
Motif_induced_g_5_4_per_Cn4,0.0,0.0
Motif_induced_g_6_4,0.0,0.0
Spectral_adjacency_moment_3,0.0,0.0
Spectral_adjacency_moment_2,0.0,0.0
Spectral_adjacency_estrada_index,0.0,0.0
Spectral_adjacency_energy,0.0,0.0
